Date,Vegetable_Name,Season,Daily_Arrival_MT,Estimated_Sales_MT,Wholesale_Price_Rs_kg,Supply_Status
2011-03-14,Carrot,Maha,141.64,106.23,84.72,High
2011-03-15,Carrot,Maha,136.58,102.44,87.86,Stable
2011-03-16,Carrot,Maha,123.97,92.98,96.8,Stable
2011-03-17,Carrot,Maha,124.06,93.04,96.73,Stable
2011-03-18,Carrot,Maha,121.62,91.22,98.67,Stable
2011-03-19,Carrot,Maha,137.88,103.41,87.03,Stable
2011-03-20,Carrot,Maha,122.79,92.09,97.73,Stable
2011-03-21,Carrot,Maha,135.5,101.62,88.56,Stable
2011-03-22,Carrot,Maha,122.46,91.84,97.99,Stable
2011-03-23,Carrot,Maha,142.11,106.58,84.44,High
2011-03-24,Carrot,Maha,147.2,110.4,81.52,High
2011-03-25,Carrot,Maha,132.7,99.52,90.43,Stable
2011-03-26,Carrot,Maha,140.38,105.28,85.48,High
2011-03-27,Carrot,Maha,125.39,94.04,95.7,Stable
2011-03-28,Carrot,Maha,121.85,91.39,98.48,Stable
2011-03-29,Carrot,Maha,128.66,96.5,93.27,Stable
2011-03-30,Carrot,Maha,124.01,93.01,96.77,Stable
2011-03-31,Carrot,Maha,136.19,102.14,88.11,Stable
2011-04-01,Carrot,Off-season,29.38,22.04,136.15,Low
2011-04-02,Carrot,Off-season,27.69,20.77,144.48,Low
2011-04-03,Carrot,Off-season,32.15,24.11,124.43,Low
2011-04-04,Carrot,Off-season,31.08,23.31,128.68,Low
2011-04-05,Carrot,Off-season,31.53,23.65,126.87,Low
2011-04-06,Carrot,Off-season,31.26,23.44,127.94,Low
2011-04-07,Carrot,Off-season,30.32,22.74,131.94,Low
2011-04-08,Carrot,Off-season,28.76,21.57,139.09,Low
2011-04-09,Carrot,Off-season,29.9,22.42,133.8,Low
2011-04-10,Carrot,Off-season,30.53,22.9,131.0,Low
2011-04-11,Carrot,Off-season,28.34,21.26,141.13,Low
2011-04-12,Carrot,Off-season,28.36,21.27,141.06,Low
2011-04-13,Carrot,Off-season,30.65,22.99,130.51,Low
2011-04-14,Carrot,Off-season,31.13,23.35,128.49,Low
2011-04-15,Carrot,Off-season,27.47,20.6,145.63,Low
2011-04-16,Carrot,Off-season,30.04,22.53,133.14,Low
2011-04-17,Carrot,Off-season,33.0,24.75,121.2,Low
2011-04-18,Carrot,Off-season,27.07,20.3,147.76,Low
2011-04-19,Carrot,Off-season,32.13,24.1,124.48,Low
2011-04-20,Carrot,Off-season,29.9,22.42,133.77,Low
2011-04-21,Carrot,Off-season,29.07,21.8,137.58,Low
2011-04-22,Carrot,Off-season,30.14,22.6,132.7,Low
2011-04-23,Carrot,Off-season,29.64,22.23,134.97,Low
2011-04-24,Carrot,Off-season,31.02,23.26,128.96,Low
2011-04-25,Carrot,Off-season,30.39,22.79,131.62,Low
2011-04-26,Carrot,Off-season,31.57,23.68,126.72,Low
2011-04-27,Carrot,Off-season,27.38,20.54,146.1,Low
2011-04-28,Carrot,Off-season,32.87,24.65,121.68,Low
2011-04-29,Carrot,Off-season,32.39,24.29,123.49,Low
2011-04-30,Carrot,Off-season,28.89,21.67,138.46,Low
2011-05-01,Carrot,Yala,87.16,65.37,91.79,Stable
2011-05-02,Carrot,Yala,85.21,63.91,93.89,Stable
2011-05-03,Carrot,Yala,97.37,73.03,82.16,Stable
2011-05-04,Carrot,Yala,82.59,61.94,96.86,Stable
2011-05-05,Carrot,Yala,84.27,63.2,94.93,Stable
2011-05-06,Carrot,Yala,84.28,63.21,94.92,Stable
2011-05-07,Carrot,Yala,98.21,73.66,81.46,Stable
2011-05-08,Carrot,Yala,84.75,63.56,94.4,Stable
2011-05-09,Carrot,Yala,89.62,67.22,89.27,Stable
2011-05-10,Carrot,Yala,97.16,72.87,82.34,Stable
2011-05-11,Carrot,Yala,89.5,67.12,89.39,Stable
2011-05-12,Carrot,Yala,87.24,65.43,91.7,Stable
2011-05-13,Carrot,Yala,96.11,72.08,83.24,Stable
2011-05-14,Carrot,Yala,84.94,63.7,94.18,Stable
2011-05-15,Carrot,Yala,83.11,62.33,96.26,Stable
2011-05-16,Carrot,Yala,91.17,68.38,87.75,Stable
2011-05-17,Carrot,Yala,84.24,63.18,94.97,Stable
2011-05-18,Carrot,Yala,96.92,72.69,82.54,Stable
2011-05-19,Carrot,Yala,84.79,63.59,94.35,Stable
2011-05-20,Carrot,Yala,95.77,71.83,83.53,Stable
2011-05-21,Carrot,Yala,88.74,66.55,90.15,Stable
2011-05-22,Carrot,Yala,88.42,66.32,90.48,Stable
2011-05-23,Carrot,Yala,82.52,61.89,96.95,Stable
2011-05-24,Carrot,Yala,98.41,73.81,81.29,Stable
2011-05-25,Carrot,Yala,89.0,66.75,89.89,Stable
2011-05-26,Carrot,Yala,97.94,73.46,81.68,Stable
2011-05-27,Carrot,Yala,82.32,61.74,97.18,Stable
2011-05-28,Carrot,Yala,96.2,72.15,83.16,Stable
2011-05-29,Carrot,Yala,93.46,70.1,85.6,Stable
2011-05-30,Carrot,Yala,89.08,66.81,89.81,Stable
2011-05-31,Carrot,Yala,98.99,74.24,80.82,Stable
2011-06-01,Carrot,Yala,86.7,65.03,92.27,Stable
2011-06-02,Carrot,Yala,92.72,69.54,86.28,Stable
2011-06-03,Carrot,Yala,91.45,68.59,87.48,Stable
2011-06-04,Carrot,Yala,83.26,62.45,96.09,Stable
2011-06-05,Carrot,Yala,95.14,71.36,84.09,Stable
2011-06-06,Carrot,Yala,88.13,66.1,90.78,Stable
2011-06-07,Carrot,Yala,81.06,60.8,98.69,Stable
2011-06-08,Carrot,Yala,82.64,61.98,96.81,Stable
2011-06-09,Carrot,Yala,96.18,72.14,83.18,Stable
2011-06-10,Carrot,Yala,93.55,70.16,85.52,Stable
2011-06-11,Carrot,Yala,85.98,64.48,93.05,Stable
2011-06-12,Carrot,Yala,95.1,71.32,84.12,Stable
2011-06-13,Carrot,Yala,85.31,63.98,93.78,Stable
2011-06-14,Carrot,Yala,84.61,63.46,94.55,Stable
2011-06-15,Carrot,Yala,85.22,63.92,93.88,Stable
2011-06-16,Carrot,Yala,96.77,72.58,82.67,Stable
2011-06-17,Carrot,Yala,90.04,67.53,88.85,Stable
2011-06-18,Carrot,Yala,92.19,69.14,86.78,Stable
2011-06-19,Carrot,Yala,94.06,70.54,85.05,Stable
2011-06-20,Carrot,Yala,84.46,63.34,94.72,Stable
2011-06-21,Carrot,Yala,89.14,66.86,89.75,Stable
2011-06-22,Carrot,Yala,83.29,62.47,96.05,Stable
2011-06-23,Carrot,Yala,95.35,71.51,83.9,Stable
2011-06-24,Carrot,Yala,96.68,72.51,82.75,Stable
2011-06-25,Carrot,Yala,98.94,74.2,80.86,Stable
2011-06-26,Carrot,Yala,87.94,65.96,90.97,Stable
2011-06-27,Carrot,Yala,91.69,68.77,87.25,Stable
2011-06-28,Carrot,Yala,84.37,63.28,94.82,Stable
2011-06-29,Carrot,Yala,86.92,65.19,92.04,Stable
2011-06-30,Carrot,Yala,83.64,62.73,95.65,Stable
2011-07-01,Carrot,Yala,97.98,73.48,81.65,Stable
2011-07-02,Carrot,Yala,84.2,63.15,95.01,Stable
2011-07-03,Carrot,Yala,98.99,74.24,80.82,Stable
2011-07-04,Carrot,Yala,95.82,71.86,83.49,Stable
2011-07-05,Carrot,Yala,89.83,67.37,89.06,Stable
2011-07-06,Carrot,Yala,91.74,68.8,87.2,Stable
2011-07-07,Carrot,Yala,97.16,72.87,82.34,Stable
2011-07-08,Carrot,Yala,97.88,73.41,81.73,Stable
2011-07-09,Carrot,Yala,96.57,72.43,82.84,Stable
2011-07-10,Carrot,Yala,81.05,60.79,98.71,Stable
2011-07-11,Carrot,Yala,91.25,68.44,87.67,Stable
2011-07-12,Carrot,Yala,88.92,66.69,89.97,Stable
2011-07-13,Carrot,Yala,94.72,71.04,84.46,Stable
2011-07-14,Carrot,Yala,82.27,61.7,97.24,Stable
2011-07-15,Carrot,Yala,93.45,70.09,85.61,Stable
2011-07-16,Carrot,Yala,98.7,74.03,81.05,Stable
2011-07-17,Carrot,Yala,93.28,69.96,85.76,Stable
2011-07-18,Carrot,Yala,84.99,63.74,94.13,Stable
2011-07-19,Carrot,Yala,90.84,68.13,88.07,Stable
2011-07-20,Carrot,Yala,98.49,73.87,81.23,Stable
2011-07-21,Carrot,Yala,84.18,63.14,95.03,Stable
2011-07-22,Carrot,Yala,95.09,71.32,84.13,Stable
2011-07-23,Carrot,Yala,82.57,61.93,96.89,Stable
2011-07-24,Carrot,Yala,87.27,65.45,91.67,Stable
2011-07-25,Carrot,Yala,81.74,61.3,97.87,Stable
2011-07-26,Carrot,Yala,82.14,61.6,97.4,Stable
2011-07-27,Carrot,Yala,96.22,72.16,83.14,Stable
2011-07-28,Carrot,Yala,84.76,63.57,94.38,Stable
2011-07-29,Carrot,Yala,86.9,65.18,92.06,Stable
2011-07-30,Carrot,Yala,83.32,62.49,96.01,Stable
2011-07-31,Carrot,Yala,81.97,61.48,97.6,Stable
2011-08-01,Carrot,Yala,96.54,72.4,82.87,Stable
2011-08-02,Carrot,Yala,89.21,66.91,89.68,Stable
2011-08-03,Carrot,Yala,97.53,73.15,82.03,Stable
2011-08-04,Carrot,Yala,95.6,71.7,83.68,Stable
2011-08-05,Carrot,Yala,92.21,69.16,86.76,Stable
2011-08-06,Carrot,Yala,87.19,65.39,91.75,Stable
2011-08-07,Carrot,Yala,87.07,65.3,91.88,Stable
2011-08-08,Carrot,Yala,82.02,61.52,97.54,Stable
2011-08-09,Carrot,Yala,88.35,66.26,90.55,Stable
2011-08-10,Carrot,Yala,82.71,62.03,96.72,Stable
2011-08-11,Carrot,Yala,98.02,73.52,81.62,Stable
2011-08-12,Carrot,Yala,97.22,72.91,82.29,Stable
2011-08-13,Carrot,Yala,85.82,64.36,93.22,Stable
2011-08-14,Carrot,Yala,94.53,70.9,84.63,Stable
2011-08-15,Carrot,Yala,96.57,72.43,82.84,Stable
2011-08-16,Carrot,Yala,91.71,68.78,87.23,Stable
2011-08-17,Carrot,Yala,93.32,69.99,85.73,Stable
2011-08-18,Carrot,Yala,83.08,62.31,96.29,Stable
2011-08-19,Carrot,Yala,98.67,74.0,81.08,Stable
2011-08-20,Carrot,Yala,87.35,65.51,91.59,Stable
2011-08-21,Carrot,Yala,96.69,72.52,82.74,Stable
2011-08-22,Carrot,Yala,84.82,63.61,94.32,Stable
2011-08-23,Carrot,Yala,94.76,71.07,84.42,Stable
2011-08-24,Carrot,Yala,98.26,73.7,81.42,Stable
2011-08-25,Carrot,Yala,96.05,72.04,83.29,Stable
2011-08-26,Carrot,Yala,95.07,71.3,84.15,Stable
2011-08-27,Carrot,Yala,96.21,72.16,83.15,Stable
2011-08-28,Carrot,Yala,97.23,72.92,82.28,Stable
2011-08-29,Carrot,Yala,89.18,66.89,89.71,Stable
2011-08-30,Carrot,Yala,85.6,64.2,93.46,Stable
2011-08-31,Carrot,Yala,85.34,64.0,93.74,Stable
2011-09-01,Carrot,Off-season,29.19,21.89,137.02,Low
2011-09-02,Carrot,Off-season,29.05,21.79,137.68,Low
2011-09-03,Carrot,Off-season,27.45,20.59,145.71,Low
2011-09-04,Carrot,Off-season,28.68,21.51,139.45,Low
2011-09-05,Carrot,Off-season,31.28,23.46,127.89,Low
2011-09-06,Carrot,Off-season,32.32,24.24,123.75,Low
2011-09-07,Carrot,Off-season,28.34,21.26,141.12,Low
2011-09-08,Carrot,Off-season,31.32,23.49,127.73,Low
2011-09-09,Carrot,Off-season,28.02,21.02,142.76,Low
2011-09-10,Carrot,Off-season,31.09,23.32,128.65,Low
2011-09-11,Carrot,Off-season,31.78,23.84,125.88,Low
2011-09-12,Carrot,Off-season,32.77,24.58,122.07,Low
2011-09-13,Carrot,Off-season,27.61,20.71,144.88,Low
2011-09-14,Carrot,Off-season,30.76,23.07,130.06,Low
2011-09-15,Carrot,Off-season,31.96,23.97,125.16,Low
2011-09-16,Carrot,Off-season,29.48,22.11,135.69,Low
2011-09-17,Carrot,Off-season,27.89,20.92,143.43,Low
2011-09-18,Carrot,Off-season,31.49,23.62,127.04,Low
2011-09-19,Carrot,Off-season,28.12,21.09,142.25,Low
2011-09-20,Carrot,Off-season,27.94,20.96,143.17,Low
2011-09-21,Carrot,Off-season,30.76,23.07,130.06,Low
2011-09-22,Carrot,Off-season,31.37,23.53,127.5,Low
2011-09-23,Carrot,Off-season,28.49,21.37,140.42,Low
2011-09-24,Carrot,Off-season,28.53,21.4,140.21,Low
2011-09-25,Carrot,Off-season,29.83,22.37,134.11,Low
2011-09-26,Carrot,Off-season,29.26,21.94,136.71,Low
2011-09-27,Carrot,Off-season,32.03,24.02,124.88,Low
2011-09-28,Carrot,Off-season,29.75,22.31,134.45,Low
2011-09-29,Carrot,Off-season,29.81,22.36,134.2,Low
2011-09-30,Carrot,Off-season,27.63,20.72,144.78,Low
2011-10-01,Carrot,Maha,122.55,91.91,97.92,Stable
2011-10-02,Carrot,Maha,129.87,97.4,92.4,Stable
2011-10-03,Carrot,Maha,146.2,109.65,82.08,High
2011-10-04,Carrot,Maha,127.19,95.39,94.35,Stable
2011-10-05,Carrot,Maha,130.51,97.88,91.95,Stable
2011-10-06,Carrot,Maha,124.25,93.19,96.58,Stable
2011-10-07,Carrot,Maha,147.33,110.5,81.45,High
2011-10-08,Carrot,Maha,130.82,98.12,91.73,Stable
2011-10-09,Carrot,Maha,141.53,106.15,84.79,High
2011-10-10,Carrot,Maha,133.99,100.49,89.56,Stable
2011-10-11,Carrot,Maha,141.49,106.12,84.81,High
2011-10-12,Carrot,Maha,138.5,103.88,86.64,Stable
2011-10-13,Carrot,Maha,138.86,104.15,86.42,Stable
2011-10-14,Carrot,Maha,136.01,102.01,88.23,Stable
2011-10-15,Carrot,Maha,135.09,101.32,88.83,Stable
2011-10-16,Carrot,Maha,138.94,104.2,86.37,Stable
2011-10-17,Carrot,Maha,132.82,99.62,90.35,Stable
2011-10-18,Carrot,Maha,145.35,109.01,82.56,High
2011-10-19,Carrot,Maha,138.94,104.2,86.37,Stable
2011-10-20,Carrot,Maha,124.16,93.12,96.65,Stable
2011-10-21,Carrot,Maha,129.42,97.06,92.72,Stable
2011-10-22,Carrot,Maha,144.95,108.71,82.79,High
2011-10-23,Carrot,Maha,131.94,98.96,90.95,Stable
2011-10-24,Carrot,Maha,123.41,92.56,97.24,Stable
2011-10-25,Carrot,Maha,132.1,99.07,90.84,Stable
2011-10-26,Carrot,Maha,130.82,98.12,91.73,Stable
2011-10-27,Carrot,Maha,141.53,106.15,84.79,High
2011-10-28,Carrot,Maha,123.9,92.93,96.85,Stable
2011-10-29,Carrot,Maha,127.7,95.78,93.97,Stable
2011-10-30,Carrot,Maha,135.72,101.79,88.42,Stable
2011-10-31,Carrot,Maha,129.27,96.95,92.83,Stable
2011-11-01,Carrot,Maha,123.92,92.94,96.84,Stable
2011-11-02,Carrot,Maha,139.52,104.64,86.01,Stable
2011-11-03,Carrot,Maha,141.26,105.94,84.95,High
2011-11-04,Carrot,Maha,139.58,104.68,85.97,Stable
2011-11-05,Carrot,Maha,129.76,97.32,92.48,Stable
2011-11-06,Carrot,Maha,122.06,91.54,98.31,Stable
2011-11-07,Carrot,Maha,142.38,106.78,84.28,High
2011-11-08,Carrot,Maha,125.81,94.36,95.38,Stable
2011-11-09,Carrot,Maha,138.3,103.72,86.77,Stable
2011-11-10,Carrot,Maha,132.61,99.46,90.49,Stable
2011-11-11,Carrot,Maha,126.06,94.54,95.19,Stable
2011-11-12,Carrot,Maha,123.66,92.74,97.04,Stable
2011-11-13,Carrot,Maha,138.46,103.84,86.67,Stable
2011-11-14,Carrot,Maha,146.22,109.66,82.07,High
2011-11-15,Carrot,Maha,124.88,93.66,96.09,Stable
2011-11-16,Carrot,Maha,127.36,95.52,94.22,Stable
2011-11-17,Carrot,Maha,123.46,92.6,97.2,Stable
2011-11-18,Carrot,Maha,137.03,102.77,87.57,Stable
2011-11-19,Carrot,Maha,145.03,108.77,82.74,High
2011-11-20,Carrot,Maha,129.03,96.77,93.0,Stable
2011-11-21,Carrot,Maha,126.36,94.77,94.97,Stable
2011-11-22,Carrot,Maha,131.45,98.59,91.29,Stable
2011-11-23,Carrot,Maha,125.09,93.82,95.93,Stable
2011-11-24,Carrot,Maha,126.58,94.94,94.8,Stable
2011-11-25,Carrot,Maha,129.34,97.0,92.78,Stable
2011-11-26,Carrot,Maha,143.88,107.91,83.4,High
2011-11-27,Carrot,Maha,122.03,91.52,98.34,Stable
2011-11-28,Carrot,Maha,142.05,106.54,84.48,High
2011-11-29,Carrot,Maha,124.75,93.56,96.19,Stable
2011-11-30,Carrot,Maha,137.92,103.44,87.01,Stable
2011-12-01,Carrot,Maha,143.83,107.87,83.43,High
2011-12-02,Carrot,Maha,140.45,105.34,85.44,High
2011-12-03,Carrot,Maha,122.75,92.06,97.76,Stable
2011-12-04,Carrot,Maha,127.82,95.86,93.88,Stable
2011-12-05,Carrot,Maha,133.04,99.78,90.2,Stable
2011-12-06,Carrot,Maha,126.02,94.52,95.22,Stable
2011-12-07,Carrot,Maha,127.16,95.37,94.37,Stable
2011-12-08,Carrot,Maha,142.28,106.71,84.34,High
2011-12-09,Carrot,Maha,125.07,93.8,95.95,Stable
2011-12-10,Carrot,Maha,137.73,103.3,87.13,Stable
2011-12-11,Carrot,Maha,124.74,93.56,96.2,Stable
2011-12-12,Carrot,Maha,126.16,94.62,95.12,Stable
2011-12-13,Carrot,Maha,126.0,94.5,95.24,Stable
2011-12-14,Carrot,Maha,123.42,92.56,97.23,Stable
2011-12-15,Carrot,Maha,133.08,99.81,90.17,Stable
2011-12-16,Carrot,Maha,141.53,106.15,84.79,High
2011-12-17,Carrot,Maha,144.63,108.47,82.97,High
2011-12-18,Carrot,Maha,125.77,94.33,95.41,Stable
2011-12-19,Carrot,Maha,141.79,106.34,84.63,High
2011-12-20,Carrot,Maha,125.84,94.38,95.36,Stable
2011-12-21,Carrot,Maha,143.59,107.69,83.57,High
2011-12-22,Carrot,Maha,146.4,109.8,81.97,High
2011-12-23,Carrot,Maha,132.16,99.12,90.8,Stable
2011-12-24,Carrot,Maha,130.75,98.06,91.78,Stable
2011-12-25,Carrot,Maha,125.27,93.95,95.79,Stable
2011-12-26,Carrot,Maha,130.92,98.19,91.66,Stable
2011-12-27,Carrot,Maha,131.36,98.52,91.35,Stable
2011-12-28,Carrot,Maha,128.67,96.5,93.26,Stable
2011-12-29,Carrot,Maha,138.55,103.91,86.61,Stable
2011-12-30,Carrot,Maha,139.55,104.66,85.99,Stable
2011-12-31,Carrot,Maha,147.04,110.28,81.61,High
2012-01-01,Carrot,Maha,147.51,110.63,81.35,High
2012-01-02,Carrot,Maha,124.24,93.18,96.59,Stable
2012-01-03,Carrot,Maha,129.37,97.03,92.76,Stable
2012-01-04,Carrot,Maha,139.21,104.41,86.2,Stable
2012-01-05,Carrot,Maha,143.33,107.5,83.72,High
2012-01-06,Carrot,Maha,130.93,98.2,91.65,Stable
2012-01-07,Carrot,Maha,137.22,102.92,87.45,Stable
2012-01-08,Carrot,Maha,143.95,107.96,83.36,High
2012-01-09,Carrot,Maha,145.45,109.09,82.5,High
2012-01-10,Carrot,Maha,137.27,102.95,87.42,Stable
2012-01-11,Carrot,Maha,144.09,108.07,83.28,High
2012-01-12,Carrot,Maha,129.25,96.94,92.84,Stable
2012-01-13,Carrot,Maha,127.58,95.68,94.06,Stable
2012-01-14,Carrot,Maha,125.88,94.41,95.33,Stable
2012-01-15,Carrot,Maha,148.5,111.38,80.81,High
2012-01-16,Carrot,Maha,132.13,99.1,90.82,Stable
2012-01-17,Carrot,Maha,146.66,110.0,81.82,High
2012-01-18,Carrot,Maha,126.16,94.62,95.12,Stable
2012-01-19,Carrot,Maha,121.99,91.49,98.37,Stable
2012-01-20,Carrot,Maha,146.25,109.69,82.05,High
2012-01-21,Carrot,Maha,145.47,109.1,82.49,High
2012-01-22,Carrot,Maha,129.6,97.2,92.59,Stable
2012-01-23,Carrot,Maha,146.06,109.54,82.16,High
2012-01-24,Carrot,Maha,144.47,108.35,83.06,High
2012-01-25,Carrot,Maha,127.54,95.66,94.09,Stable
2012-01-26,Carrot,Maha,145.84,109.38,82.28,High
2012-01-27,Carrot,Maha,137.8,103.35,87.08,Stable
2012-01-28,Carrot,Maha,126.41,94.81,94.93,Stable
2012-01-29,Carrot,Maha,134.89,101.17,88.96,Stable
2012-01-30,Carrot,Maha,128.21,96.16,93.6,Stable
2012-01-31,Carrot,Maha,131.41,98.56,91.32,Stable
2012-02-01,Carrot,Maha,139.79,104.84,85.84,Stable
2012-02-02,Carrot,Maha,133.29,99.97,90.03,Stable
2012-02-03,Carrot,Maha,139.19,104.39,86.21,Stable
2012-02-04,Carrot,Maha,145.38,109.04,82.54,High
2012-02-05,Carrot,Maha,139.66,104.74,85.92,Stable
2012-02-06,Carrot,Maha,135.61,101.71,88.49,Stable
2012-02-07,Carrot,Maha,131.58,98.68,91.2,Stable
2012-02-08,Carrot,Maha,128.12,96.09,93.66,Stable
2012-02-09,Carrot,Maha,124.64,93.48,96.28,Stable
2012-02-10,Carrot,Maha,145.95,109.46,82.22,High
2012-02-11,Carrot,Maha,122.3,91.72,98.12,Stable
2012-02-12,Carrot,Maha,125.73,94.3,95.44,Stable
2012-02-13,Carrot,Maha,142.0,106.5,84.51,High
2012-02-14,Carrot,Maha,144.56,108.42,83.01,High
2012-02-15,Carrot,Maha,145.97,109.48,82.21,High
2012-02-16,Carrot,Maha,126.56,94.92,94.82,Stable
2012-02-17,Carrot,Maha,143.82,107.86,83.44,High
2012-02-18,Carrot,Maha,137.63,103.22,87.19,Stable
2012-02-19,Carrot,Maha,123.86,92.9,96.88,Stable
2012-02-20,Carrot,Maha,130.72,98.04,91.8,Stable
2012-02-21,Carrot,Maha,125.83,94.37,95.37,Stable
2012-02-22,Carrot,Maha,137.71,103.28,87.14,Stable
2012-02-23,Carrot,Maha,139.31,104.48,86.14,Stable
2012-02-24,Carrot,Maha,134.76,101.07,89.05,Stable
2012-02-25,Carrot,Maha,143.28,107.46,83.75,High
2012-02-26,Carrot,Maha,144.49,108.37,83.05,High
2012-02-27,Carrot,Maha,136.58,102.44,87.86,Stable
2012-02-28,Carrot,Maha,137.95,103.46,86.99,Stable
2012-02-29,Carrot,Maha,139.19,104.39,86.21,Stable
2012-03-01,Carrot,Maha,123.93,92.95,96.83,Stable
2012-03-02,Carrot,Maha,147.42,110.56,81.4,High
2012-03-03,Carrot,Maha,143.97,107.98,83.35,High
2012-03-04,Carrot,Maha,138.14,103.6,86.87,Stable
2012-03-05,Carrot,Maha,123.63,92.72,97.06,Stable
2012-03-06,Carrot,Maha,142.23,106.67,84.37,High
2012-03-07,Carrot,Maha,145.37,109.03,82.55,High
2012-03-08,Carrot,Maha,133.08,99.81,90.17,Stable
2012-03-09,Carrot,Maha,135.56,101.67,88.52,Stable
2012-03-10,Carrot,Maha,140.93,105.7,85.15,High
2012-03-11,Carrot,Maha,146.38,109.78,81.98,High
2012-03-12,Carrot,Maha,142.86,107.15,84.0,High
2012-03-13,Carrot,Maha,132.51,99.38,90.56,Stable
2012-03-14,Carrot,Maha,140.09,105.07,85.66,Stable
2012-03-15,Carrot,Maha,131.12,98.34,91.52,Stable
2012-03-16,Carrot,Maha,139.66,104.74,85.92,Stable
2012-03-17,Carrot,Maha,123.79,92.84,96.94,Stable
2012-03-18,Carrot,Maha,146.77,110.08,81.76,High
2012-03-19,Carrot,Maha,134.33,100.75,89.33,Stable
2012-03-20,Carrot,Maha,146.68,110.01,81.81,High
2012-03-21,Carrot,Maha,138.12,103.59,86.88,Stable
2012-03-22,Carrot,Maha,136.43,102.32,87.96,Stable
2012-03-23,Carrot,Maha,124.73,93.55,96.21,Stable
2012-03-24,Carrot,Maha,129.84,97.38,92.42,Stable
2012-03-25,Carrot,Maha,136.71,102.53,87.78,Stable
2012-03-26,Carrot,Maha,131.65,98.74,91.15,Stable
2012-03-27,Carrot,Maha,132.01,99.01,90.9,Stable
2012-03-28,Carrot,Maha,126.06,94.54,95.19,Stable
2012-03-29,Carrot,Maha,135.93,101.95,88.28,Stable
2012-03-30,Carrot,Maha,127.59,95.69,94.05,Stable
2012-03-31,Carrot,Maha,137.39,103.04,87.34,Stable
2012-04-01,Carrot,Off-season,28.57,21.43,140.03,Low
2012-04-02,Carrot,Off-season,32.04,24.03,124.86,Low
2012-04-03,Carrot,Off-season,32.73,24.55,122.22,Low
2012-04-04,Carrot,Off-season,27.28,20.46,146.62,Low
2012-04-05,Carrot,Off-season,27.87,20.9,143.53,Low
2012-04-06,Carrot,Off-season,28.13,21.1,142.2,Low
2012-04-07,Carrot,Off-season,31.4,23.55,127.37,Low
2012-04-08,Carrot,Off-season,29.2,21.9,136.99,Low
2012-04-09,Carrot,Off-season,27.2,20.4,147.08,Low
2012-04-10,Carrot,Off-season,32.85,24.64,121.77,Low
2012-04-11,Carrot,Off-season,30.18,22.64,132.54,Low
2012-04-12,Carrot,Off-season,29.72,22.29,134.6,Low
2012-04-13,Carrot,Off-season,27.44,20.58,145.77,Low
2012-04-14,Carrot,Off-season,28.62,21.46,139.78,Low
2012-04-15,Carrot,Off-season,32.88,24.66,121.66,Low
2012-04-16,Carrot,Off-season,32.26,24.2,123.99,Low
2012-04-17,Carrot,Off-season,29.04,21.78,137.75,Low
2012-04-18,Carrot,Off-season,29.1,21.83,137.46,Low
2012-04-19,Carrot,Off-season,29.7,22.28,134.68,Low
2012-04-20,Carrot,Off-season,28.22,21.16,141.76,Low
2012-04-21,Carrot,Off-season,30.17,22.63,132.59,Low
2012-04-22,Carrot,Off-season,29.51,22.13,135.55,Low
2012-04-23,Carrot,Off-season,28.88,21.66,138.51,Low
2012-04-24,Carrot,Off-season,29.67,22.25,134.82,Low
2012-04-25,Carrot,Off-season,32.97,24.73,121.32,Low
2012-04-26,Carrot,Off-season,28.81,21.61,138.82,Low
2012-04-27,Carrot,Off-season,28.82,21.62,138.81,Low
2012-04-28,Carrot,Off-season,28.46,21.34,140.54,Low
2012-04-29,Carrot,Off-season,27.25,20.44,146.77,Low
2012-04-30,Carrot,Off-season,28.69,21.52,139.42,Low
2012-05-01,Carrot,Yala,86.66,65.0,92.31,Stable
2012-05-02,Carrot,Yala,95.56,71.67,83.72,Stable
2012-05-03,Carrot,Yala,83.29,62.47,96.05,Stable
2012-05-04,Carrot,Yala,93.16,69.87,85.87,Stable
2012-05-05,Carrot,Yala,90.03,67.52,88.86,Stable
2012-05-06,Carrot,Yala,90.03,67.52,88.86,Stable
2012-05-07,Carrot,Yala,90.96,68.22,87.95,Stable
2012-05-08,Carrot,Yala,82.93,62.2,96.47,Stable
2012-05-09,Carrot,Yala,94.96,71.22,84.25,Stable
2012-05-10,Carrot,Yala,89.21,66.91,89.68,Stable
2012-05-11,Carrot,Yala,95.77,71.83,83.53,Stable
2012-05-12,Carrot,Yala,91.53,68.65,87.4,Stable
2012-05-13,Carrot,Yala,85.5,64.12,93.57,Stable
2012-05-14,Carrot,Yala,97.34,73.0,82.19,Stable
2012-05-15,Carrot,Yala,81.25,60.94,98.46,Stable
2012-05-16,Carrot,Yala,87.37,65.53,91.56,Stable
2012-05-17,Carrot,Yala,86.96,65.22,92.0,Stable
2012-05-18,Carrot,Yala,91.15,68.36,87.77,Stable
2012-05-19,Carrot,Yala,82.7,62.03,96.73,Stable
2012-05-20,Carrot,Yala,95.06,71.3,84.16,Stable
2012-05-21,Carrot,Yala,97.7,73.28,81.88,Stable
2012-05-22,Carrot,Yala,87.1,65.32,91.85,Stable
2012-05-23,Carrot,Yala,89.26,66.95,89.63,Stable
2012-05-24,Carrot,Yala,90.84,68.13,88.07,Stable
2012-05-25,Carrot,Yala,82.37,61.78,97.12,Stable
